SMILES,Count,tanimoto_similarity_semaglutide,ec50_gip,ec50_glp1r,ec50_gcgr
O=C(Nc1ccc2nc(CN3CCC(c4cccc(OCc5ccc(Cl)cc5F)n4)CC3)n(C[C@@H]3CCO3)c2c1)C1=CC=C1,4,0.5075845974329055,14.066451232528136,19.782796776491082,4.049125564703838
Cc1n[nH]c2c(F)cc(NC(=O)c3ccc4c(c3)nc(CN3CCC(c5cccc(OCCc6ccc(Cl)cc6F)n5)CC3)n4C[C@@H]3CCO3)cc12,4,0.5428410372040586,14.389490689515409,1.1498252236885929,1.7335267498394207
O=C(O)c1ccc2c(c1)nc(CN1CCC(c3cccc(OCc4ccccc4)n3)CC1)n2C[C@@H]1CCO1,4,0.47413268411442483,13.426272883469299,10.146044724852148,1.609073362214503
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC=O,4,0.02287581699346405,4.493067921197103,21.108624842136177,1.259385202231588
Cc1n[nH]c2c(C)cc(C(=O)Nc3ccc4c(c3)nc(CN3CCC(c5cccc(C[C@@H]6CCO6)c5)CC3)n4C[C@@H]3CCO3)cc12,4,0.5073313782991202,14.94512224914068,0.5535025881582057,1.1333653958121075
Cc1cc(C2=C(Cc3ccc(S(N)(=O)=O)c(F)c3)C(CF)=C2Cc2ccc(S(N)(=O)=O)c(F)c2)ccc1F,4,0.37538844002486016,8.80404033373953,0.7407843265095932,77.21848144174173
O=C(O)c1ccc2c(c1)nc(CN(CC=C1CCc3ccc1cc3)C[C@@H]1CCO1)n2C[C@@H]1CCO1,4,0.450609756097561,12.601370009426413,7.617064298918346,1.8515044843031478
O=CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)O,4,0.04411764705882353,5.568558861947836,25.59258923735075,1.2793578556925773
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC=O,4,0.02287581699346405,4.493067921197103,21.108624842136177,1.259385202231588
Fc1cc(Cl)ccc1COc1cccc(C2CCN(Cc3nc4cc(NCCl)ccc4n3C[C@@H]3CCO3)CC2)n1,4,0.4812611540749554,14.126075420018804,21.96171830236124,1.5835011873255271
O=C(O)c1ccc2c(n1)nc(CN1CCC(Cc3ccc(Cl)cc3F)CC1)n2C[C@@H]1CCO1,4,0.4793783622235505,14.760403195812472,4.15952984924913,1.2178578298524252
Fc1cc(Cl)ccc1COc1cccc(C2CCN(Cc3nc4cc(NCC[C@@H]5CCO5)ccc4n3C[C@@H]3CCO3)CC2)n1,4,0.49023090586145646,14.908866421388709,20.767780016477136,1.6408263630755586
Cc1n[nH]c2cc(C(=O)Nc3ccc4c(c3)nc(CN3CCC(c5ccc(C[C@@H]6CCO6)cc5)CC3)n4C[C@@H]3CCO3)cc(F)c12,4,0.5060518731988473,13.839248728350576,0.9960937823975105,1.2179078834230432
Cc1n[nH]c2c(F)cc(C(=O)Nc3ccc4c(c3)nc3n4CCC(c4cccc(OCc5ccc(Cl)cc5F)n4)CCN(C[C@@H]4CCO4)C3)cc12,4,0.5421081985499163,14.179140140891956,0.6437869688834696,2.115602093688301
O=C(Nc1ccc2nc(CN3CCC(c4cccc(OCc5ccc(Cl)cc5F)n4)CC3)n(C[C@@H]3CCO3)c2c1)c1ccc(Cl)cc1,4,0.502633118782914,14.401887975407902,23.35076764069823,4.308007225495421
Cc1n[nH]c2c(C)cc(C(=O)Nc3ccc4c(c3)nc(CN3CCC(c5cccc(OCc6ccc(C#N)cc6)n5)CC3)n4C[C@@H]3CCO3)cc12,4,0.5324526134405514,11.722281014711005,0.5408918479663696,1.435585734319302
O=C(Nc1ccc2nc(CN3CCC(c4cccc(OCc5ccc(Cl)cc5F)n4)CC3)n(C[C@@H]3CCO3)c2c1)c1ccc(Cl)cc1F,4,0.5069767441860465,14.066451232528136,21.065177879028752,4.049125564703838
Cc1n[nH]c2c(C)cc(C(=O)Nc3ccc4c(c3)nc(CN3CCC(c5nc6cc(C(=O)O)ccc6n5C[C@@H]5CCO5)CC3)n4C[C@@H]3CCO3)cc12,4,0.516,14.494340133110512,0.9677719075212626,1.1762906909268975
Cc1n[nH]c2c(F)cc(C(=O)Nc3ccc4c(c3)nc(CN3CC=C(c5cccc(OCc6ccc(Cl)cc6F)n5)CC3)n4C[C@@H]3CCO3)cc12,4,0.5482261640798226,18.31462148024159,0.40892771842674774,2.131131592927232
Cc1n[nH]c2c(C)cc(C(=O)Nc3ccc4c(c3)nc(CN3CC=C(c5cccc(OCc6ccc(Cl)cc6F)n5)CC3)n4C[C@@H]3CCO3)cc12,4,0.5458100558659218,18.368710783499548,0.5433330406980584,1.4680596622660433
NS(=O)(=O)c1ccc(Cc2c(Cc3ccc(S(N)(=O)=O)c(F)c3)nn(-c3nc(C(=O)O)cs3)c2CC2CC2)cc1,4,0.47282913165266105,10.090578409501417,0.3260682280580419,1.2515916555337125
Cc1n[nH]c2c(F)cc(C(=O)Nc3ccc4c(c3)nc(CN3CCC(c5cccc(OCCc6ccc(C#N)cc6F)n5)CC3)n4C[C@@H]3CCO3)cc12,4,0.5368598761958356,13.98511404581063,0.42833895766262653,1.7175793668525778
NS(=O)(=O)c1ccc(Cc2ccc(-c3nn(-c4nc(C(=O)O)cs4)c(CC4CC4)c3Cc3ccc(S(N)(=O)=O)c(F)c3)cc2)cc1,4,0.4967105263157895,10.125626920140276,0.11988339895057089,1.2515916555337125
Cc1n[nH]c2c(F)cc(NC(=O)c3ccc4nc(CN5CCC(c6cccc(OCc7ccc(Cl)cc7F)n6)CC5)n(CCC5CCO5)c4c3)cc12,4,0.5340845070422535,14.415244128292624,2.4021564958167927,5.376659429722699
O=C(Nc1ccc2c(c1)nc(CN1CC=C(c3cccc(OCc4ccc(Cl)cc4F)n3)CC1)n2C[C@@H]1CCO1)c1ccc2c(c1)N=C(OCc1ccc(Cl)cc1F)C=CC=C1CCC(=N2)CN2CC=C1CC2,4,0.5588235294117647,16.062576928728394,16.200344463323066,65.60846164288255
Cc1n[nH]c2c(F)cc(C(=O)Nc3ccc4c(c3)nc(CN3CCC(c5cccc(Oc6ccc(Cl)cc6F)n5)CC3)n4C[C@@H]3CCO3)cc12,4,0.5389792484576557,15.022075366139166,0.5216516380837918,1.6532669107629512
Cc1n[nH]c2c(C)cc(C(=O)Nc3ccc4c(c3)nc(CN3CCC(c5cccc(OCc6ccc(-c7ccc(Cl)cc7F)cc6)n5)CC3)n4C[C@@H]3CCO3)cc12,4,0.5403271291596164,12.80260882957379,0.7243653973935549,1.4811663714567338
Cc1n[nH]c2c(F)cc(C(=O)Nc3ccc4nc(CN5CC=C(c6cccc(OCc7ccc(Cl)cc7)n6)CC5)n(C[C@@H]5CCO5)c4c3)cc12,4,0.5462138084632516,16.258666610606692,0.9469658403201249,5.355829736317208
Cc1n[nH]c2c(F)cc(NC(=O)c3ccc4c(c3)nc(CCN3CCC(c5cccc(OCc6ccc(Cl)cc6F)n5)CC3)n4C[C@@H]3CCO3)cc12,4,0.5356942102304666,14.371470025642807,1.400412012330219,2.186215354961253
CC1=C2C=C(C(=O)Nc3ccc4c(c3)nc(CN3CC=C(c5cccc(OCc6ccc(C#N)cc6F)n5)CC3)n4C[C@@H]3CCO3)C=C2C=C1,4,0.5303030303030303,18.5419535449373,5.332981071664213,1.5704893374085143
Cc1n[nH]c2c(F)cc(C(=O)Nc3ccc4c(c3)nc(CCN3CCC(c5cccc(OCc6ccc(Cl)cc6F)n5)CC3)n4CC3CCO3)cc12,4,0.5342696629213484,14.179140140891956,0.5537605717617424,2.1661035144254708
Fc1cc(Cl)ccc1COC1=NC(C2CCN(Cc3ccc4c(c3)nc(CN3CC=CC3)n4C[C@@H]3CCO3)CC2)=N1,4,0.4755661501787843,13.688784761998267,27.056606725051857,1.7311941720590855
Cc1n[nH]c2c(F)cc(C(=O)Nc3ccc4nc(CN5CCC(c6cccc(OCCc7ccc(Cl)cc7F)n6)CC5)n(C[C@@H]5CCO5)c4c3)cc12,4,0.5404494382022472,14.240162077721552,1.1101509923352786,4.957111233118643
Cc1n[nH]c2c(F)cc(C(=O)Nc3ccc4c(c3)nc3n4CCC(c4cccc(OCc5ccc(C#N)cc5)n4)CCN(C[C@@H]4CCO4)C3)cc12,4,0.5374647887323943,11.965817053650516,0.5636791828317342,2.2258260538804437
Cc1n[nH]c2c(C)cc(C(=O)Nc3ccc4c(c3)nc(CN3CCC(c5ccc(C#N)cc5F)CC3)n4C[C@@H]3CCO3)cc12,4,0.5107746068724519,14.600612043283858,0.4754306731827063,1.1616686802666911
Cc1n[nH]c2c(C)cc(C(=O)NC3=CC4=NC(C5=CC=C5)CCN(CC5CCO5)Cc5nc4c(n5C[C@@H]4CCO4)C=C3)cc12,4,0.5646551724137931,15.274416130157716,2.381089659485896,1.4944636407726566
Cc1n[nH]c2c(F)cc(C(=O)Nc3ccc4c(c3)nc(CN3C=CC(c5cccc(OCc6ccc(Cl)cc6)n5)CC3)n4C[C@@H]3CCO3)cc12,4,0.533555185801442,13.309172123101945,0.6438453277349773,2.9280750185208837
Cc1n[nH]c2c(C)cc(NC(=O)c3ccc4c(c3)nc(CN3C=CC(C5=NC(OCc6ccc(Cl)cc6)=N5)CC3)n4C[C@@H]3CCO3)cc12,4,0.5178571428571429,13.090791056196291,1.4071359868990652,2.0635579669250927
O=C(Nc1ccc2nc(CN3CC=C(c4cccc(OCc5ccc(Cl)cc5F)n4)CC3)n(C[C@@H]3CCO3)c2c1)C1=CC=C1,4,0.520892959358901,18.093994462789606,10.867779948247225,3.612779863871137
NS(=O)(=O)c1ccc(Cc2ccc(-c3ccc(-c4cccc(-c5cccc(-c6nc(C(=O)O)cs6)c5)c4)cc3CC3CC3)cc2F)cc1,4,0.39628482972136225,9.301337051472252,3.0399665237820472,1.3070575598521714
Cc1n[nH]c2c(C)cc(C(=O)Nc3ccc4nc(CN5CCC(c6cccc(OCCc7ccc(Cl)cc7F)n6)CC5)n(C[C@@H]5CCO5)c4c3)cc12,4,0.5387224420576597,14.22738781034782,1.4228450364881584,3.477600387316922
N#Cc1ccc(COc2cccc(C3=CCN(Cc4nc5cc(NC(=O)c6ccc7nc(CN8CC=C(c9cccc(OCc%10ccc(Cl)cc%10F)n9)CC8)n(C[C@@H]8CCO8)c7c6)ccc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,4,0.5272013460459899,17.82404793066849,13.104154199048093,3.44595291128391
Cc1n[nH]c2c(C)cc(C(=O)Nc3ccc4c(c3)nc3n4CCC(c4cccc(OCc5ccc(Cl)c(F)c5)n4)CCN(C[C@@H]4CCO4)C3)cc12,4,0.5425170068027211,12.46813350634568,0.9040181861830034,1.5487184489593853
NS(=O)(=O)c1ccc(Cc2nn(-c3nc(C(=O)O)cs3)c(-c3cccc(C4CC4)c3)c2Cc2ccc(S(N)(=O)=O)c(F)c2)cc1F,4,0.5041095890410959,10.332954405988255,0.5785043668098517,1.3503830008445061
Cc1n[nH]c2c(C)cc(C(=O)Nc3ccc4nc(CN(CCC5CCc6cccc(c6)COc6cccc5n6)C[C@@H]5CCO5)n(C[C@@H]5CCO5)c4c3)cc12,4,0.5411303861219922,12.741396826656096,1.211492263550085,5.553564922076646
Cc1n[nH]c2c(F)cc(C(=O)Nc3ccc4c(c3)nc(CN3CC=C(c5cccc(OCc6ccc(F)cc6)c5)CC3)n4C[C@@H]3CCO3)cc12,4,0.5328798185941043,15.870552507316766,0.49409299599221085,2.2421646480389827
Cc1n[nH]c2c(F)cc(C(=O)Nc3ccc4c(c3)nc(CN3CC=C(c5cccc(OCCc6ccc(Cl)cc6F)n5)CC3)n4C[C@@H]3CCO3)cc12,4,0.5471698113207547,18.33758653789127,0.4067071417424408,1.7301871949266368
O=C(O)c1csc(-n2nc(-c3cccc(-c4cccc(F)c4)c3)c(-c3ccc(C4CC4)c(F)c3)c2CC2CC2)n1,4,0.49694952856350527,11.570639141467014,2.220562650126256,1.4389636994447887
NS(=O)(=O)c1ccc(Cc2ccc(C3=CC=CC(c4cccc(-c5cccc(F)c5)c4)=NN3c3nc(C(=O)O)cs3)cc2F)cc1,4,0.4807056229327453,7.475095680294605,1.3514862022219898,1.2994964654422634
NS(=O)(=O)c1ccc(Cc2ccc(C3=CC=CC(c4cccc(-c5cccc(F)c5)c4)=NN3c3nc(C(=O)O)cs3)cc2)cc1,4,0.4649859943977591,7.516581299743456,1.3878552902742876,1.2994964654422634
Fc1cc(Cl)ccc1COc1cccc(C2=CCN(CCc3ccc4c(c3)nc(CN3CCC(c5cccc(OCc6ccc(Cl)cc6F)n5)CC3)n4C[C@@H]3CCO3)CC2)n1,2,0.5244755244755245,15.8001211175386,33.94969148533244,1.5538685780993489
Cc1cc(-c2ccc(S(N)(=O)=O)cc2Cc2cccc(-c3cccc(CCc4ccc(S(N)(=O)=O)cc4)c3)c2)ccc1F,2,0.2860980523841504,8.528851417038199,4.465940034715626,1.5079141323177885
Cc1n[nH]c2c(F)cc(C(=O)Nc3ccc4c(c3)C=CC=C3CN(CC5CCO5)CCC(c5cccc(OCCc6ccc(Cl)cc6F)n5)CCN34)cc12,2,0.535614133482894,14.196919638606923,1.3064029105876365,1.6230145399266167
Cc1n[nH]c2cc(C(=O)Nc3ccc4c(c3)nc(CN3CCC(c5cccc(OCc6ccc(Cl)cc6F)n5)CC3)n4C[C@@H]3CCO3)cc(F)c12,2,0.5376827896512936,14.595342898267578,1.5864604208665711,1.5835011873255271
Cc1n[nH]c2cc(C(=O)NC3=Cc4nc(CN5CC=C(c6ccc(C[C@@H]7CCO7)cc6)CC5)n(C[C@@H]5CCO5)c4CC3)cc(F)c12,2,0.5468144044321329,17.4675924200942,2.015622029384964,2.4196816878745726
Cc1n[nH]c2c(F)cc(C(=O)Nc3ccc4c(c3)nc(CN3CCC(Cl)(c5ccc(Cl)cc5)CC3)n4C[C@@H]3CCO3)cc12,2,0.5097365406643757,15.102126962026727,0.4591377970073446,2.5668740179429554
Cc1n[nH]c2c(C)cc(C(=O)Nc3ccc4c(c3)nc(CN3CCC(c5ccc(C[C@@H]6CCO6)cc5)CC3)n4C[C@@H]3CCO3)cc12,2,0.5047058823529412,13.17097352952933,0.5690289972780342,1.1333653958121075
Cc1n[nH]c2c(F)cc(C(=O)Nc3ccc4c(c3)cc(Cc3ccc(C5CCN(Cc6nc7cc(NC(=O)c8cc(F)c9[nH]nc(C)c9c8)ccc7n6C[C@@H]6CCO6)CC5)cc3)n4F)cc12,2,0.5279955207166853,13.344977005765582,0.6542507345560026,1.9506042986992567
Cc1cc(NC(=O)c2ccc3nc(CN4CC=C(c5cccc(OCc6ccc(Cl)cc6F)n5)CC4)n(C[C@@H]4CCO4)c3c2)cc2[nH]nc(C)c12,2,0.5412742382271468,18.982510768202285,3.4817335695034894,3.612779863871137
Cc1n[nH]c2c(C)cc(C(=O)Nc3ccc4c(c3)nc(CN3CC=C(c5cccc(C[C@@H]6CCO6)c5)CC3)n4C[C@@H]3CCO3)cc12,2,0.5175792507204611,18.46069477623478,0.49089823205096506,1.036149543415185
Cc1n[nH]c2c(C)cc(C(=O)Nc3ccc4c(c3)nc(CN3CC=C(c5cccc(Cc6nc7cc(C(=O)O)ccc7n6C[C@@H]6CCO6)c5)CC3)n4C[C@@H]3CCO3)cc12,2,0.5350532809871004,18.28867387108788,0.9337771081287761,1.1386487722087726
O=C(Nc1ccc2c(c1)nc(CN1CCC(c3cccc(OCc4ccc(Cl)cc4F)n3)CC1)n2C[C@@H]1CCO1)c1ccc(F)cc1,2,0.502050380785003,14.023736293072979,24.015829177329344,1.5835011873255271
Cc1n[nH]c2c(C)cc(C(=O)Nc3ccc4c(c3)nc(CN3CCC(c5cccc(-c6ccc(CC(=O)N[C@@H]7CCCCCCCCCCC(=O)N7)c(F)c6)n5)CC3)n4C[C@@H]3CCO3)cc12,2,0.5518005540166205,13.304409541484107,0.8524022796557581,0.2360319755486587
Cc1n[nH]c2c(F)cc(C(=O)Nc3ccc4c(c3)nc(CN3CC=C(c5cccc(-c6cccc(C(=O)O)c6)n5)CC3)n4C[C@@H]3CCO3)cc12,2,0.5455543358946213,18.353026353260034,0.9703424813523754,1.7301871949266368
Cc1n[nH]c2c(C)cc(C(=O)Nc3ccc4c(c3)nc(CN3CCC(c5cccc(-c6ccc(Cl)cc6F)n5)CC3)n4C[C@@H]3CCO3)cc12,2,0.5316384180790961,15.029944428620901,0.6586299108329225,1.055718474666855
Cc1n[nH]c2c(F)cc(C(=O)Nc3ccc4nc(CN5CC=C(c6ccc(C[C@@H]7CCO7)cc6)CC5)n(C[C@@H]5CCO5)c4c3)cc12,2,0.5236737022247575,16.519054678565446,0.8493027197594042,4.536898561667728
O=C(O)c1ccc2c(c1)nc(Cc1ccc(C3=CCN(Cc4nc5nc(C(=O)O)ccc5n4C[C@@H]4CCO4)CC3)cc1)n2C[C@@H]1CCO1,2,0.505982905982906,16.031864478929773,8.266293838882074,1.1602287041288448
Cc1cc(NC(=O)c2cc3nc(CN4CCC(c5cccc(OCc6ccc(Cl)cc6F)n5)CC4)n-3n(C[C@@H]3CCO3)c2)cc2[nH]nc(C)c12,2,0.5638934203371397,14.595342898267578,3.840790536814884,1.5835011873255271
Cc1n[nH]c2c(F)cc(C(=O)Nc3ccc4nc(CN5CCC(c6ccc(Cc7ccc(S(N)(=O)=O)c(F)c7)cc6)CC5)n(C[C@@H]5CCO5)c4c3)cc12,2,0.5148960089938167,12.934479807232888,0.397616525748729,4.273328541384746
Cc1n[nH]c2c(F)cc(C(=O)Nc3ccc4c(c3)nc(CN3CCC(c5cccc(OCc6ccc(C[C@@H]7CCO7)cc6)n5)CC3)n4C[C@@H]3CCO3)cc12,2,0.5382882882882883,12.230342628949343,0.52812056892891,2.2258260538804437
Cc1n[nH]c2c(F)cc(C(=O)Nc3ccc4c(c3)nc(CN3CCC(c5cccc(OCCc6cccc(Cl)c6)n5)CC3)n4C[C@@H]3CCO3)cc12,2,0.5335589396503102,11.463237217243707,0.5564674211158234,1.363432215716716
Cc1n[nH]c2cc(C(=O)Nc3ccc4c(c3)nc(CN3CCC(c5ccc(Cl)cc5)CC3)n4C[C@@H]3CCO3)cc(F)c12,2,0.5011600928074246,15.568292168963204,1.0051181153945443,1.279917314593058
Cc1n[nH]c2c(C)cc(C(=O)Nc3ccc4c(c3)nc(CN3CCC(c5cccc(OCCc6ccc(Cl)c(F)c6)n5)CC3)n4C[C@@H]3CCO3)cc12,2,0.5385925085130534,13.079577329158445,0.7386998141265273,1.0969446527785156
